requested_at,confirmed_at,finished_at,predicted_duration
2019-06-20 18:50:53.984000,2019-06-20 19:05:30.394000,2019-06-20 19:15:44.173000,489
2019-06-21 14:36:33.482000,2019-06-21 14:37:07.822000,2019-06-21 14:44:49.605000,260
2019-06-20 18:11:37.663000,2019-06-20 18:18:14.544000,2019-06-20 18:38:26.807000,1031
2019-06-20 23:00:47.824000,2019-06-20 23:01:38.320000,2019-06-20 23:16:24.104000,741
2019-06-21 15:05:14.974000,2019-06-21 15:14:54.051000,2019-06-21 15:27:19.824000,395
2019-06-21 14:59:15.526000,2019-06-21 15:00:17.625000,2019-06-21 15:05:49.038000,212
2019-06-21 18:30:05.480000,2019-06-21 18:30:17.969000,2019-06-21 18:48:55.406000,851
2019-06-21 18:52:42.926000,2019-06-21 19:09:54.133000,2019-06-21 19:22:58.761000,503
2019-06-21 19:41:44.163000,2019-06-21 19:55:30.566000,2019-06-21 20:17:26.494000,652
2019-06-21 22:42:39.408000,2019-06-21 22:50:03.854000,2019-06-21 23:04:40.788000,444
2019-06-21 16:39:35.179000,2019-06-21 16:39:39.730000,2019-06-21 16:51:32.981000,351
2019-06-21 17:13:47.696000,2019-06-21 17:15:13.178000,2019-06-21 17:24:56.345000,580
2019-06-21 17:15:12.388000,2019-06-21 17:15:25.635000,2019-06-21 17:41:02.300000,984
2019-06-21 19:40:47.748000,2019-06-21 19:53:44.748000,2019-06-21 20:04:01.240000,231
2019-06-21 21:41:01.242000,2019-06-21 21:53:34.511000,2019-06-21 22:01:22.219000,414
2019-06-27 14:22:16.400000,2019-06-27 14:23:39.413000,2019-06-27 14:35:56.560000,583
2019-06-27 16:24:10.080000,2019-06-27 16:24:15.069000,2019-06-27 16:33:31.185000,462
2019-06-27 18:17:34.116000,2019-06-27 18:46:41.989000,2019-06-27 18:55:37.418000,737
2019-06-27 18:57:42.858000,2019-06-27 19:18:07.713000,2019-06-27 19:33:51.233000,413
2019-06-28 14:18:47.687000,2019-06-28 14:21:06.268000,2019-06-28 14:31:17.077000,296
2019-06-27 17:03:50.558000,2019-06-27 17:03:56.492000,2019-06-27 17:15:25.466000,466
2019-06-27 17:29:03.702000,2019-06-27 17:29:27.675000,2019-06-27 17:39:59.329000,285
2019-06-27 18:58:30.156000,2019-06-27 19:18:03.291000,2019-06-27 19:29:55.993000,272
2019-06-27 20:40:22.698000,2019-06-27 20:40:36.684000,2019-06-27 20:46:08.859000,332
2019-06-27 22:46:51.812000,2019-06-27 22:47:36.246000,2019-06-27 22:55:57.098000,387
2019-06-27 14:41:25.759000,2019-06-27 14:44:41.865000,2019-06-27 15:01:31.560000,693
2019-06-28 19:46:49.287000,2019-06-28 20:20:36.312000,2019-06-28 20:36:07.575000,708
2019-06-28 15:57:18.257000,2019-06-28 15:57:33.404000,2019-06-28 16:14:12.726000,889
2019-06-28 17:47:22.155000,2019-06-28 17:47:37.604000,2019-06-28 17:55:13.381000,290
2019-06-28 18:53:56.734000,2019-06-28 18:54:11.021000,2019-06-28 19:09:54.581000,764
2019-07-01 14:06:49.013000,2019-07-01 14:23:45.569000,2019-07-01 14:38:50.490000,734
2019-07-01 15:37:21.349000,2019-07-01 15:37:53.581000,2019-07-01 15:45:17.902000,231
2019-07-01 15:55:07.896000,2019-07-01 16:24:54.865000,2019-07-01 16:34:45.685000,400
2019-07-01 16:45:41.802000,2019-07-01 16:49:21.289000,2019-07-01 16:53:14.334000,143
2019-07-01 14:03:59.575000,2019-07-01 14:05:06.506000,2019-07-01 14:17:28.580000,614
2019-07-01 14:52:23.333000,2019-07-01 14:53:52.269000,2019-07-01 15:01:00.477000,264
2019-07-01 14:58:49.152000,2019-07-01 15:06:05.863000,2019-07-01 15:15:11.948000,359
2019-07-01 15:26:19.447000,2019-07-01 15:37:48.118000,2019-07-01 16:01:02.890000,1180
2019-07-01 16:10:55.328000,2019-07-01 16:25:01.880000,2019-07-01 16:41:25.980000,500
2019-07-01 16:28:42.056000,2019-07-01 16:49:15.926000,2019-07-01 17:06:23.006000,731
2019-07-01 17:53:14.209000,2019-07-01 17:59:40.749000,2019-07-01 18:10:49.121000,484
2019-07-01 19:45:44.675000,2019-07-01 20:15:08.983000,2019-07-01 20:30:39.963000,457
2019-07-01 19:56:40.115000,2019-07-01 20:15:00.892000,2019-07-01 20:26:00.423000,296
2019-07-02 14:17:54.252000,2019-07-02 14:19:28.493000,2019-07-02 14:32:36.635000,547
2019-07-02 15:05:38.163000,2019-07-02 15:05:51.795000,2019-07-02 15:29:52.235000,892
2019-07-02 15:24:27.634000,2019-07-02 15:44:14.292000,2019-07-02 15:58:59.479000,598
2019-07-02 15:33:46.401000,2019-07-02 16:05:45.933000,2019-07-02 16:28:59.212000,1088
2019-07-02 15:59:05.855000,2019-07-02 16:46:29.534000,2019-07-02 16:57:03.940000,485
2019-07-02 17:38:13.994000,2019-07-02 17:47:05.388000,2019-07-02 18:03:44.801000,679
2019-07-02 18:45:02.287000,2019-07-02 19:06:57.418000,2019-07-02 19:17:19.592000,329
2019-07-02 20:51:22.310000,2019-07-02 20:51:41.469000,2019-07-02 20:57:29.483000,210
2019-07-02 16:52:30.104000,2019-07-02 17:15:03.564000,2019-07-02 17:23:49.352000,465
2019-07-02 17:12:57.681000,2019-07-02 17:45:16.433000,2019-07-02 17:58:38.709000,448
2019-07-02 18:12:52.104000,2019-07-02 18:35:37.161000,2019-07-02 18:42:39.990000,423
2019-07-02 21:05:32.205000,2019-07-02 21:08:49.153000,2019-07-02 21:27:47.773000,337
2019-07-03 14:19:31.462000,2019-07-03 14:20:31.613000,2019-07-03 14:32:14.252000,528
2019-07-03 15:39:26.619000,2019-07-03 15:43:35.295000,2019-07-03 16:00:57.000000,655
2019-07-03 15:56:11.449000,2019-07-03 16:18:20.291000,2019-07-03 16:31:47.450000,355
2019-07-03 16:15:28.993000,2019-07-03 16:39:52.893000,2019-07-03 16:48:54.907000,387
2019-07-03 17:18:46.788000,2019-07-03 17:20:16.287000,2019-07-03 17:26:24.508000,159
2019-07-03 17:39:18.465000,2019-07-03 17:39:40.959000,2019-07-03 17:46:58.714000,297
2019-07-03 18:26:10.778000,2019-07-03 18:30:32.053000,2019-07-03 18:49:05.779000,696
2019-07-03 20:05:38.321000,2019-07-03 20:37:05.068000,2019-07-03 21:54:35.457000,1662
2019-07-05 15:37:27.761000,2019-07-05 15:40:48.757000,2019-07-05 16:01:55.856000,640
2019-07-05 16:10:09.854000,2019-07-05 16:12:05.979000,2019-07-05 16:24:03.469000,365
2019-07-03 22:45:13.148000,2019-07-03 22:50:00.935000,2019-07-03 22:58:07.325000,276
2019-07-05 16:30:09.761000,2019-07-05 16:39:11.716000,2019-07-05 16:55:05.361000,979
2019-07-05 17:30:54.259000,2019-07-05 17:31:48.692000,2019-07-05 17:52:46.603000,984
2019-07-05 18:14:55.902000,2019-07-05 18:15:26.642000,2019-07-05 18:26:21.754000,579
2019-07-05 19:25:33.547000,2019-07-05 19:27:15.208000,2019-07-05 19:41:19.465000,296
2019-07-05 21:49:11.007000,2019-07-05 21:49:16.128000,2019-07-05 21:52:13.190000,607
2019-07-05 22:13:03.732000,2019-07-05 22:22:01.252000,2019-07-05 22:31:27.519000,245
2019-07-06 14:55:42.889000,2019-07-06 14:55:50.833000,2019-07-06 15:10:02.026000,583
2019-07-06 15:15:40.286000,2019-07-06 15:22:27.400000,2019-07-06 15:33:22.291000,519
2019-07-06 16:17:13.553000,2019-07-06 16:18:36.188000,2019-07-06 16:30:29.576000,439
2019-07-06 21:25:52.889000,2019-07-06 21:50:06.807000,2019-07-06 21:58:04.033000,316
2019-07-08 14:21:00.828000,2019-07-08 14:29:41.437000,2019-07-08 14:38:52.830000,283
2019-07-08 14:38:39.647000,2019-07-08 14:42:20.537000,2019-07-08 15:03:13.633000,912
2019-07-08 15:22:45.886000,2019-07-08 15:23:10.936000,2019-07-08 15:33:42.486000,410
2019-07-06 20:11:24.813000,2019-07-06 20:35:23.521000,2019-07-06 20:46:49.207000,599
2019-07-08 14:12:37.246000,2019-07-08 14:15:40.778000,2019-07-08 14:24:47.885000,366
2019-07-08 14:38:35.957000,2019-07-08 14:42:14.593000,2019-07-08 14:52:12.928000,319
2019-07-08 16:05:56.279000,2019-07-08 16:06:18.975000,2019-07-08 16:17:53.731000,326
2019-07-08 16:57:03.318000,2019-07-08 16:58:33.541000,2019-07-08 17:14:57.383000,789
2019-07-08 17:30:01.181000,2019-07-08 17:30:40.845000,2019-07-08 17:38:31.933000,280
2019-07-08 20:24:26.721000,2019-07-08 20:26:33.544000,2019-07-08 20:35:56.229000,361
2019-07-09 15:33:19.878000,2019-07-09 15:33:53.215000,2019-07-09 15:48:15.764000,471
2019-07-08 20:41:19.113000,2019-07-08 20:44:25.978000,2019-07-08 21:02:24.400000,339
2019-07-08 21:35:00.090000,2019-07-08 21:35:41.221000,2019-07-08 21:47:47.301000,369
2019-07-09 13:59:20.969000,2019-07-09 13:59:30.688000,2019-07-09 14:15:08.033000,892
2019-07-09 16:16:13.562000,2019-07-09 16:24:05.941000,2019-07-09 16:39:58.427000,665
2019-07-09 16:22:26.475000,2019-07-09 16:24:01.960000,2019-07-09 16:34:29.970000,471
2019-07-09 16:38:59.207000,2019-07-09 17:04:32.699000,2019-07-09 17:19:34.654000,462
2019-07-09 18:23:45.931000,2019-07-09 18:33:43.552000,2019-07-09 18:54:47.822000,400
2019-07-09 20:40:21.110000,2019-07-09 20:48:29.598000,2019-07-09 20:59:39.202000,583
2019-07-09 22:45:41.399000,2019-07-09 22:46:00.235000,2019-07-09 22:53:16.176000,111
2019-07-09 22:47:46.652000,2019-07-09 22:49:00.434000,2019-07-09 23:02:12.280000,347
2019-07-09 16:56:49.918000,2019-07-09 17:06:37.542000,2019-07-09 17:29:00.381000,448
2019-07-09 17:18:17.826000,2019-07-09 17:37:59.846000,2019-07-09 17:46:13.785000,333
2019-07-09 18:21:30.726000,2019-07-09 18:33:34.820000,2019-07-09 18:41:38.336000,400
2019-07-09 21:05:44.774000,2019-07-09 21:09:25.579000,2019-07-09 21:23:59.469000,746
2019-07-10 14:04:01.016000,2019-07-10 14:06:53.060000,2019-07-10 14:15:46.916000,367
2019-07-10 16:29:38.435000,2019-07-10 16:36:38.278000,2019-07-10 16:42:24.244000,169
2019-07-10 16:35:04.073000,2019-07-10 16:36:43.431000,2019-07-10 16:47:58.611000,377
2019-07-10 14:50:21.070000,2019-07-10 14:50:39.329000,2019-07-10 15:02:03.429000,451
2019-07-10 15:27:14.586000,2019-07-10 15:27:42.065000,2019-07-10 15:41:44.377000,445
2019-07-10 15:46:25.748000,2019-07-10 15:58:19.932000,2019-07-10 16:20:35.685000,487
2019-07-10 15:55:15.045000,2019-07-10 15:58:30.919000,2019-07-10 16:08:31.334000,596
2019-07-10 16:57:57.146000,2019-07-10 16:58:13.271000,2019-07-10 17:13:34.876000,333
2019-07-10 18:40:53.723000,2019-07-10 18:59:08.692000,2019-07-10 19:07:48.250000,216
2019-07-10 18:58:10.504000,2019-07-10 18:58:44.206000,2019-07-10 19:17:56.723000,193
2019-07-11 14:21:49.835000,2019-07-11 14:23:01.758000,2019-07-11 14:33:00.970000,407
2019-07-11 15:24:29.014000,2019-07-11 15:24:37.748000,2019-07-11 15:31:18.253000,196
2019-07-11 15:41:38.625000,2019-07-11 15:42:03.142000,2019-07-11 15:50:21.103000,269
2019-07-11 15:44:45.893000,2019-07-11 15:55:23.941000,2019-07-11 16:02:55.829000,231
2019-07-11 15:53:27.325000,2019-07-11 15:55:31.187000,2019-07-11 16:05:34.186000,280
2019-07-11 17:21:22.179000,2019-07-11 17:21:29.427000,2019-07-11 17:33:27.174000,394
2019-07-11 21:12:28.413000,2019-07-11 21:13:00.192000,2019-07-11 21:21:23.999000,241
2019-07-11 21:26:01.311000,2019-07-11 21:26:28.944000,2019-07-11 21:39:06.838000,484
2019-07-12 14:07:45.674000,2019-07-12 14:07:53.793000,2019-07-12 14:17:05.667000,460
2019-07-12 14:32:57.255000,2019-07-12 14:33:48.998000,2019-07-12 14:38:25.551000,218
2019-07-12 15:05:26.040000,2019-07-12 15:06:46.143000,2019-07-12 15:13:47.311000,279
2019-07-12 15:21:11.900000,2019-07-12 15:29:30.625000,2019-07-12 15:42:47.723000,822
2019-07-12 15:53:14.604000,2019-07-12 16:13:32.483000,2019-07-12 16:17:26.623000,840
2019-07-12 16:21:23.231000,2019-07-12 16:21:42.303000,2019-07-12 16:26:56.644000,335
2019-07-11 22:08:47.221000,2019-07-11 22:09:13.076000,2019-07-11 22:39:41.424000,821
2019-07-12 14:23:24.414000,2019-07-12 14:26:10.644000,2019-07-12 14:50:20.326000,803
2019-07-12 15:46:24.560000,2019-07-12 15:54:22.537000,2019-07-12 16:04:11.834000,460
2019-07-12 16:10:39.069000,2019-07-12 16:17:13.278000,2019-07-12 16:37:39.523000,695
2019-07-12 19:42:44.104000,2019-07-12 19:43:04.225000,2019-07-12 20:02:37.788000,268
2019-07-12 19:47:12.900000,2019-07-12 20:01:48.014000,2019-07-12 20:09:41.410000,341
2019-07-12 23:04:03.068000,2019-07-12 23:05:31.937000,2019-07-12 23:11:15.426000,350
2019-07-15 14:03:59.791000,2019-07-15 14:05:58.545000,2019-07-15 14:26:41.981000,882
2019-07-15 15:32:25.554000,2019-07-15 15:33:52.198000,2019-07-15 15:44:09.565000,471
2019-07-15 16:05:28.470000,2019-07-15 16:05:45.945000,2019-07-15 16:20:41.348000,789
2019-07-15 14:39:15.643000,2019-07-15 14:40:14.442000,2019-07-15 14:58:39.175000,690
2019-07-15 15:04:12.764000,2019-07-15 15:07:46.810000,2019-07-15 15:19:46.488000,605
2019-07-15 18:33:51.683000,2019-07-15 18:34:11.123000,2019-07-15 18:44:25.077000,172
2019-07-15 21:25:40.003000,2019-07-15 21:25:57.739000,2019-07-15 21:41:41.326000,483
2019-07-16 14:45:37.272000,2019-07-16 14:46:30.977000,2019-07-16 14:57:35.956000,490
2019-07-16 15:05:05.834000,2019-07-16 15:12:11.039000,2019-07-16 15:19:51.535000,384
2019-07-15 20:03:34.989000,2019-07-15 20:03:50.613000,2019-07-15 20:10:22.389000,246
2019-07-15 20:15:59.367000,2019-07-15 20:23:51.427000,2019-07-15 20:36:15.583000,372
2019-07-15 20:37:56.883000,2019-07-15 20:43:43.818000,2019-07-15 20:54:34.394000,547
2019-07-15 20:41:27.211000,2019-07-15 20:43:53.899000,2019-07-15 21:03:28.791000,551
2019-07-15 17:15:25.188000,2019-07-15 17:15:41.607000,2019-07-15 17:29:32.300000,625
2019-07-16 15:33:50.193000,2019-07-16 15:36:12.542000,2019-07-16 15:49:12.726000,661
2019-07-16 17:18:46.505000,2019-07-16 17:18:59.658000,2019-07-16 17:28:42.462000,358
2019-07-16 16:18:13.818000,2019-07-16 16:18:22.486000,2019-07-16 16:25:41.806000,398
2019-07-16 16:26:13.735000,2019-07-16 16:30:47.691000,2019-07-16 16:40:24.111000,345
2019-07-16 20:43:49.628000,2019-07-16 20:56:42.525000,2019-07-16 21:04:49.340000,243
2019-07-16 21:41:04.054000,2019-07-16 21:41:30.139000,2019-07-16 21:57:38.758000,688
2019-07-17 14:53:27.519000,2019-07-17 14:54:09.678000,2019-07-17 15:08:05.942000,768
2019-07-17 15:27:46.081000,2019-07-17 15:27:56.585000,2019-07-17 15:36:34.104000,267
2019-07-16 19:08:40.673000,2019-07-16 19:10:23.579000,2019-07-16 19:31:13.001000,925
2019-07-17 15:57:55.879000,2019-07-17 16:04:51.341000,2019-07-17 16:12:59.727000,389
2019-07-17 17:13:29.753000,2019-07-17 17:45:00.660000,2019-07-17 18:01:29.901000,435
2019-07-17 18:51:10.248000,2019-07-17 18:51:30.127000,2019-07-17 19:08:05.553000,708
2019-07-17 15:59:37.191000,2019-07-17 16:04:58.924000,2019-07-17 16:19:35.796000,601
2019-07-17 16:36:31.213000,2019-07-17 17:06:32.649000,2019-07-17 17:19:53.380000,419
2019-07-17 16:47:12.512000,2019-07-17 17:06:37.314000,2019-07-17 17:30:07.785000,975
2019-07-17 17:09:06.248000,2019-07-17 17:44:52.889000,2019-07-17 17:55:49.258000,337
2019-07-17 16:16:59.108000,2019-07-17 16:27:47.319000,2019-07-17 16:53:23.789000,600
2019-07-18 16:13:54.510000,2019-07-18 16:14:01.063000,2019-07-18 16:23:19.821000,390
2019-07-18 17:53:46.634000,2019-07-18 17:53:59.183000,2019-07-18 18:03:23.252000,332
2019-07-18 18:17:07.563000,2019-07-18 18:18:39.790000,2019-07-18 18:29:10.195000,253
2019-07-18 19:25:31.910000,2019-07-18 19:25:45.649000,2019-07-18 19:33:31.664000,296
2019-07-18 20:07:46.793000,2019-07-18 20:08:08.964000,2019-07-18 20:25:45.775000,528
2019-07-18 15:42:56.486000,2019-07-18 15:43:33.595000,2019-07-18 15:53:26.396000,366
2019-07-18 16:50:46.119000,2019-07-18 16:51:27.199000,2019-07-18 16:58:55.549000,459
2019-07-18 17:05:06.293000,2019-07-18 17:05:19.295000,2019-07-18 17:20:03.712000,702
2019-07-19 14:36:15.924000,2019-07-19 14:36:23.190000,2019-07-19 14:40:56.301000,93
2019-07-19 17:32:38.531000,2019-07-19 17:37:43.694000,2019-07-19 17:52:28.083000,419
2019-07-19 15:01:27.043000,2019-07-19 15:01:39.542000,2019-07-19 15:22:35.974000,718
2019-07-19 17:01:07.401000,2019-07-19 17:09:10.398000,2019-07-19 17:16:46.958000,331
2019-07-19 17:25:38.280000,2019-07-19 17:25:48.410000,2019-07-19 17:33:34.851000,242
2019-07-19 17:34:24.830000,2019-07-19 18:08:14.122000,2019-07-19 18:20:07.872000,646
2019-07-19 18:18:06.592000,2019-07-19 18:46:44.207000,2019-07-19 19:01:55.520000,862
2019-07-19 19:02:22.749000,2019-07-19 19:14:33.323000,2019-07-19 19:37:48.544000,789
2019-07-19 20:02:28.134000,2019-07-19 20:20:29.849000,2019-07-19 20:33:23.588000,625
2019-07-22 14:11:39.943000,2019-07-22 14:14:40.632000,2019-07-22 14:26:07.766000,489
2019-07-22 14:17:03.259000,2019-07-22 14:39:15.382000,2019-07-22 14:55:21.008000,635
2019-07-22 15:45:40.137000,2019-07-22 15:48:17.055000,2019-07-22 16:11:34.558000,897
2019-07-22 16:17:42.131000,2019-07-22 16:25:06.669000,2019-07-22 16:40:16.902000,789
2019-07-22 18:00:42.748000,2019-07-22 18:13:13.779000,2019-07-22 18:22:42.196000,386
2019-07-22 15:16:59.446000,2019-07-22 15:17:27.992000,2019-07-22 15:26:34.446000,290
2019-07-22 15:48:48.876000,2019-07-22 15:49:10.019000,2019-07-22 15:55:44.524000,324
2019-07-22 17:10:57.405000,2019-07-22 17:28:19.932000,2019-07-22 17:47:16.212000,957
2019-07-22 21:53:39.688000,2019-07-22 22:01:47.532000,2019-07-22 22:10:28.237000,303
2019-07-23 14:20:32.375000,2019-07-23 14:21:19.021000,2019-07-23 14:33:56.533000,596
2019-07-23 14:53:38.301000,2019-07-23 14:55:49.188000,2019-07-23 15:16:36.801000,892
2019-07-22 21:02:21.326000,2019-07-22 21:03:15.312000,2019-07-22 21:17:36.635000,570
2019-07-22 21:52:09.927000,2019-07-22 22:01:54.186000,2019-07-22 22:21:48.529000,675
2019-07-23 14:21:47.746000,2019-07-23 14:22:00.291000,2019-07-23 14:39:13.364000,738
2019-07-22 18:11:00.337000,2019-07-22 18:13:17.070000,2019-07-22 18:29:09.905000,442
2019-07-23 16:07:33.042000,2019-07-23 16:08:30.055000,2019-07-23 16:18:33.662000,420
2019-07-23 15:47:37.769000,2019-07-23 15:47:53.223000,2019-07-23 15:57:13.652000,439
2019-07-23 16:05:15.772000,2019-07-23 16:06:55.588000,2019-07-23 16:12:52.911000,143
2019-07-23 16:42:41.602000,2019-07-23 17:18:36.994000,2019-07-23 17:38:32.975000,741
2019-07-23 20:12:13.297000,2019-07-23 20:14:28.784000,2019-07-23 20:30:22.738000,634
2019-07-23 17:16:39.797000,2019-07-23 17:18:40.524000,2019-07-23 17:29:43.529000,451
2019-07-23 17:41:30.481000,2019-07-23 17:53:54.176000,2019-07-23 18:04:51.742000,646
2019-07-23 18:16:16.584000,2019-07-23 18:20:12.114000,2019-07-23 18:27:46.781000,354
2019-07-23 18:51:18.950000,2019-07-23 18:55:35.322000,2019-07-23 19:02:20.790000,435
2019-07-23 20:29:47.636000,2019-07-23 20:57:08.406000,2019-07-23 21:09:19.602000,560
2019-07-24 13:59:33.316000,2019-07-24 14:00:15.834000,2019-07-24 14:09:08.598000,390
2019-07-24 14:24:30.728000,2019-07-24 14:24:39.792000,2019-07-24 14:34:57.283000,419
2019-07-24 14:49:31.050000,2019-07-24 14:49:43.255000,2019-07-24 14:56:53.949000,279
2019-07-23 21:59:51.565000,2019-07-23 22:00:03.213000,2019-07-23 22:04:14.346000,333
2019-07-23 22:07:58.712000,2019-07-23 22:28:33.931000,2019-07-23 22:45:53.662000,629
2019-07-24 15:39:57.079000,2019-07-24 15:40:08.287000,2019-07-24 16:00:01.200000,904
2019-07-24 16:44:46.387000,2019-07-24 16:54:16.588000,2019-07-24 17:11:14.756000,529
2019-07-24 16:38:36.972000,2019-07-24 16:54:09.536000,2019-07-24 17:05:20.541000,369
2019-07-24 17:21:23.889000,2019-07-24 17:32:24.948000,2019-07-24 17:45:18.660000,339
2019-07-24 18:12:50.899000,2019-07-24 18:13:08.103000,2019-07-24 18:19:18.816000,253
2019-07-24 18:29:11.624000,2019-07-24 18:31:24.768000,2019-07-24 18:41:50.642000,358
2019-07-24 21:31:16.236000,2019-07-24 21:31:28.769000,2019-07-24 21:39:09.108000,316
2019-07-25 14:15:34.813000,2019-07-25 14:18:19.004000,2019-07-25 14:26:28.411000,649
2019-07-24 17:06:09.713000,2019-07-24 17:32:30.571000,2019-07-24 17:40:16.271000,358
2019-07-25 15:00:46.798000,2019-07-25 15:00:57.013000,2019-07-25 15:12:43.047000,439
2019-07-25 16:35:55.952000,2019-07-25 16:36:43.785000,2019-07-25 16:47:20.632000,369
2019-07-25 17:11:32.252000,2019-07-25 17:12:35.687000,2019-07-25 17:18:49.743000,271
2019-07-25 18:52:47.678000,2019-07-25 18:53:06.078000,2019-07-25 19:01:16.876000,401
2019-07-25 15:21:15.086000,2019-07-25 15:21:28.860000,2019-07-25 15:32:07.950000,662
2019-07-25 15:44:28.229000,2019-07-25 15:44:41.335000,2019-07-25 15:56:58.237000,439
2019-07-25 17:38:53.209000,2019-07-25 17:39:48.163000,2019-07-25 17:51:36.359000,624
2019-07-25 21:50:08.773000,2019-07-25 21:50:21.547000,2019-07-25 22:00:19.325000,510
2019-07-26 14:53:42.935000,2019-07-26 14:54:37.182000,2019-07-26 15:00:23.797000,311
2019-07-26 14:15:14.522000,2019-07-26 14:16:51.070000,2019-07-26 14:30:03.310000,715
2019-07-26 15:17:51.556000,2019-07-26 15:18:52.075000,2019-07-26 15:35:14.721000,469
2019-07-26 17:32:34.083000,2019-07-26 17:33:00.646000,2019-07-26 17:47:01.168000,463
2019-07-26 18:41:57.245000,2019-07-26 18:43:13.031000,2019-07-26 18:48:19.394000,257
2019-07-26 15:06:00.253000,2019-07-26 15:06:59.860000,2019-07-26 15:13:13.587000,284
2019-07-26 15:40:09.950000,2019-07-26 15:47:07.453000,2019-07-26 15:59:16.958000,417
2019-07-26 16:16:29.860000,2019-07-26 16:16:38.618000,2019-07-26 16:23:19.968000,285
2019-07-26 16:30:29.562000,2019-07-26 16:30:59.809000,2019-07-26 16:52:46.114000,708
2019-07-26 18:07:25.709000,2019-07-26 18:07:49.816000,2019-07-26 18:14:23.502000,267
2019-07-26 23:36:12.378000,2019-07-26 23:36:50.378000,2019-07-26 23:39:46.314000,122
2019-07-29 14:31:00.506000,2019-07-29 14:33:39.868000,2019-07-29 14:38:10.597000,213
2019-07-29 15:41:32.938000,2019-07-29 15:43:01.578000,2019-07-29 15:54:35.975000,245
2019-07-29 16:05:35.150000,2019-07-29 16:07:43.352000,2019-07-29 16:27:46.977000,697
2019-07-29 16:16:04.468000,2019-07-29 16:40:50.365000,2019-07-29 16:53:20.848000,390
2019-07-29 16:43:35.824000,2019-07-29 16:59:57.594000,2019-07-29 17:14:27.383000,628
2019-07-29 21:11:16.585000,2019-07-29 21:26:20.601000,2019-07-29 21:30:07.611000,165
2019-07-30 15:17:00.876000,2019-07-30 15:19:41.840000,2019-07-30 15:25:16.502000,264
2019-07-30 15:45:45.475000,2019-07-30 16:05:16.824000,2019-07-30 16:12:52.566000,339
2019-07-30 17:28:08.323000,2019-07-30 17:28:15.245000,2019-07-30 17:34:15.977000,187
2019-07-30 14:19:46.687000,2019-07-30 14:36:52.496000,2019-07-30 14:44:03.655000,346
2019-07-30 15:28:25.343000,2019-07-30 15:30:16.658000,2019-07-30 15:46:20.078000,730
2019-07-30 17:34:35.906000,2019-07-30 17:36:34.309000,2019-07-30 17:47:43.035000,220
2019-07-30 20:22:00.483000,2019-07-30 20:30:57.349000,2019-07-30 20:38:29.695000,333
2019-07-30 20:07:57.685000,2019-07-30 20:12:37.286000,2019-07-30 20:18:29.120000,267
2019-07-31 14:33:37.911000,2019-07-31 14:48:09.081000,2019-07-31 15:11:23.586000,660
2019-07-31 15:38:15.357000,2019-07-31 15:38:58.495000,2019-07-31 15:52:51.291000,604
2019-07-31 16:02:24.420000,2019-07-31 16:05:19.670000,2019-07-31 16:09:57.643000,168
2019-07-31 14:10:43.331000,2019-07-31 14:13:38.874000,2019-07-31 14:27:29.698000,864
